,Year,quarter,ukos,mode,country,purpose,package,Age,Sex,duration,visits,nights,expend,sample
3604,2022,2,1,1,81,4,1,6,1,3,9677.581,152317.711,8382712.703,10
3605,2022,2,1,1,81,4,1,6,2,2,12182.672,101429.307,7586934.578,12
3606,2022,2,1,1,81,4,1,6,2,3,9977.981,196427.275,6641666.601,13
3607,2022,2,1,1,81,4,1,6,2,4,2903.626,106759.052,2790924.021,3
3608,2022,2,1,1,81,4,1,7,1,2,4999.297,49404.127,3430995.168,7
3609,2022,2,1,1,81,4,1,7,1,3,3129.062,60428.382,6809196.627,4
3610,2022,2,1,1,81,4,1,7,1,4,4192.336,171301.561,7512715.078,3
3611,2022,2,1,1,81,4,1,7,2,2,5227.484,46636.901,5268886.23,6
3612,2022,2,1,1,81,4,1,7,2,3,7172.145,120413.855,3009268.912,7
3613,2022,2,1,1,81,4,1,7,2,4,1915.510,62760.012,410833.608,2
3614,2022,2,1,1,81,4,1,9,0,3,1404.452,29838.036,1682207.573,2
3615,2022,2,1,1,81,4,1,9,1,2,2119.830,20138.382,1819873.786,2
3616,2022,2,1,1,81,4,1,9,1,3,1059.915,14838.808,800235.707,1
3617,2022,2,1,1,81,4,1,9,1,4,433.191,14728.508,973381.072,1
3618,2022,2,1,1,81,4,1,9,2,3,1059.915,15898.723,853231.449,1
3619,2022,2,1,1,81,4,1,9,9,2,526.069,4208.551,238309.225,1
3620,2022,2,1,1,81,4,2,3,2,2,433.191,2599.148,503801.596,1
3621,2022,2,1,1,81,4,2,4,1,3,425.162,6377.423,824813.327,1
3622,2022,2,1,1,81,4,2,4,2,2,433.191,2165.957,652386.246,1
3623,2022,2,1,1,81,4,2,5,1,2,1059.915,6359.489,3238039.846,1
3624,2022,2,1,1,81,4,2,6,1,2,1059.915,9539.234,310555.049,1
3625,2022,2,1,1,81,4,2,6,1,4,554.633,17193.618,782586.927,1
3626,2022,2,1,1,81,4,2,7,1,2,398.537,3586.834,200464.145,1
3627,2022,2,1,1,81,4,2,9,1,2,380.350,4564.199,248748.849,1
3628,2022,2,1,1,81,5,1,3,2,3,2639.399,43311.070,31766531.595,2
3629,2022,2,1,1,81,5,1,4,2,2,398.537,1992.685,199268.534,1
3630,2022,2,1,1,81,5,1,4,2,3,554.633,11647.289,0.0,1
3631,2022,2,1,1,81,5,1,5,2,2,1271.897,7631.380,5405560.503,1
3632,2022,2,1,1,81,5,1,6,2,2,1059.915,5299.574,25437.956,1
3633,2022,2,1,1,81,5,2,3,2,2,433.191,2165.957,518096.912,1
3634,2022,2,1,1,82,1,1,3,1,2,561.215,6734.584,690856.106,1
3635,2022,2,1,1,82,1,1,3,1,3,433.191,11696.168,433191.398,1
3636,2022,2,1,1,82,1,1,3,1,4,1802.033,81091.497,16218299.348,1
3637,2022,2,1,1,82,1,1,3,2,2,2571.691,21935.148,1884634.048,3
3638,2022,2,1,1,82,1,1,3,2,3,5976.334,107574.016,11382434.004,2
3639,2022,2,1,1,82,1,1,3,2,4,5210.935,459598.880,26054673.095,2
3640,2022,2,1,1,82,1,1,4,1,2,1093.594,10935.944,328078.314,1
3641,2022,2,1,1,82,1,1,4,1,3,2919.936,45253.480,6307249.477,3
3642,2022,2,1,1,82,1,1,4,1,4,516.317,17038.474,1962006.148,1
3643,2022,2,1,1,82,1,1,4,2,2,1126.273,11262.732,1173576.644,1
3644,2022,2,1,1,82,1,1,4,2,3,7532.643,110758.210,11967468.478,6
3645,2022,2,1,1,82,1,1,5,1,3,1028.059,15420.886,1557509.456,1
3646,2022,2,1,1,82,1,1,5,2,2,3631.015,30744.415,1927345.698,2
3647,2022,2,1,1,82,1,1,5,2,3,1085.470,15196.581,1541367.506,1
3648,2022,2,1,1,82,1,1,6,1,2,1126.273,11262.732,1173576.644,1
3649,2022,2,1,1,82,1,1,6,2,3,2782.866,38960.124,2782865.969,1
3650,2022,2,1,1,82,1,1,7,1,3,514.030,7196.413,1567790.047,1
3651,2022,2,1,1,82,1,2,1,1,2,1628.205,15739.316,1512059.814,2
3652,2022,2,1,1,82,1,2,1,2,3,542.735,8141.026,827128.197,1
3653,2022,2,1,1,82,1,2,2,1,2,4896.395,37775.076,4215080.752,3
3654,2022,2,1,1,82,1,2,2,1,3,3141.588,47123.823,2910971.848,4
3655,2022,2,1,1,82,1,2,2,2,2,4584.899,34877.161,2878673.249,2
3656,2022,2,1,1,82,1,2,3,1,2,12033.516,124147.882,15775511.598,9
3657,2022,2,1,1,82,1,2,3,1,3,4763.711,70370.196,12791605.471,5
3658,2022,2,1,1,82,1,2,3,2,2,8861.529,80784.017,9664402.827,6
3659,2022,2,1,1,82,1,2,3,2,3,1362.178,19070.495,1665044.433,2
3660,2022,2,1,1,82,1,2,4,1,2,10735.365,102977.998,22156542.185,10
3661,2022,2,1,1,82,1,2,4,1,3,6869.401,97533.788,8412364.566,6
3662,2022,2,1,1,82,1,2,4,2,2,7320.894,80860.724,16508846.653,6
3663,2022,2,1,1,82,1,2,4,2,3,5016.478,72915.663,4223155.402,6
3664,2022,2,1,1,82,1,2,5,1,2,3475.707,33520.399,4202495.302,6
3665,2022,2,1,1,82,1,2,5,1,3,5272.175,78568.602,7112714.546,5
3666,2022,2,1,1,82,1,2,5,2,2,8089.863,82698.254,6005544.378,4
3667,2022,2,1,1,82,1,2,5,2,3,2395.508,35136.615,2570923.117,3
3668,2022,2,1,1,82,1,2,6,1,2,10456.437,105966.098,9796093.226,9
3669,2022,2,1,1,82,1,2,6,1,3,13748.842,202572.356,16359409.15,7
3670,2022,2,1,1,82,1,2,6,2,3,9369.560,143175.609,23140450.068,8
3671,2022,2,1,1,82,1,2,7,1,2,1802.033,19822.366,2223709.044,1
3672,2022,2,1,1,82,1,2,7,1,3,7124.642,102181.297,6461651.409,5
3673,2022,2,1,1,82,1,2,7,2,2,1802.033,18020.333,3905006.076,1
3674,2022,2,1,1,82,1,2,7,2,3,1599.500,23478.464,977031.227,2
3675,2022,2,1,1,82,1,2,9,1,2,848.149,6785.190,726863.448,1
3676,2022,2,1,1,82,2,1,3,1,2,1126.273,4505.093,619450.244,1
3677,2022,2,1,1,82,2,1,4,1,2,1312.312,6561.560,0.0,1
3678,2022,2,1,1,82,2,1,5,1,2,911.241,5467.448,1593761.125,1
3679,2022,2,1,1,82,2,1,6,1,2,908.342,6358.395,1135427.592,1
3680,2022,2,1,1,82,4,1,3,1,2,1093.594,12029.538,546797.19,1
3681,2022,2,1,1,82,4,1,3,2,2,1093.594,8748.755,546797.19,1
3682,2022,2,1,1,82,4,1,3,2,3,1112.039,15568.547,0.0,1
3683,2022,2,1,1,82,4,1,4,2,4,1093.594,31714.237,765516.066,1
3684,2022,2,1,1,82,4,1,5,1,2,1335.651,16027.812,333912.746,1
3685,2022,2,1,1,82,4,1,7,1,3,514.030,7196.413,1799103.332,1
3686,2022,2,1,1,82,4,2,5,1,2,1028.059,11308.650,468794.925,1
3687,2022,2,1,1,82,5,1,2,2,1,437.418,437.418,43741.766,1
3688,2022,2,1,1,83,1,1,1,1,3,391.150,8605.290,391149.551,1
3689,2022,2,1,1,83,1,1,2,1,3,868.299,15629.378,434149.391,1
3690,2022,2,1,1,83,1,1,2,2,2,1779.259,19571.846,889629.374,1
3691,2022,2,1,1,83,1,1,2,2,5,1036.634,124396.039,25915.841,1
3692,2022,2,1,1,83,1,1,3,1,2,1216.922,14603.061,1460306.07,1
3693,2022,2,1,1,83,1,1,3,1,3,3930.769,78378.605,9919339.85,5
3694,2022,2,1,1,83,1,1,3,1,4,868.299,26917.262,1736597.563,1
3695,2022,2,1,1,83,1,1,3,2,2,585.120,7021.436,438839.722,1
3696,2022,2,1,1,83,1,1,3,2,3,1971.156,34420.897,2607105.101,2
3697,2022,2,1,1,83,1,1,3,2,5,868.299,96381.165,1736597.563,1
3698,2022,2,1,1,83,1,1,4,1,3,1031.188,15467.823,1702491.684,1
3699,2022,2,1,1,83,1,1,4,1,4,391.150,17601.730,652046.301,1
3700,2022,2,1,1,83,1,1,4,2,2,1217.198,13389.176,2002393.412,2
3701,2022,2,1,1,83,1,1,4,2,3,1505.050,30101.001,1505050.063,1
3702,2022,2,1,1,83,1,1,4,2,4,911.241,28248.482,2733724.057,1
3703,2022,2,1,1,83,1,1,5,1,2,1302.391,14584.184,1025928.82,2
3704,2022,2,1,1,83,1,1,5,2,2,531.201,5312.013,185920.458,1
3705,2022,2,1,1,83,1,1,6,2,3,577.394,12125.264,1154787.069,1
3706,2022,2,1,1,83,1,2,6,1,2,454.171,5450.052,99917.628,1
3707,2022,2,1,1,83,1,2,6,2,2,647.814,7125.955,1447864.538,1
3708,2022,2,1,1,83,1,2,7,2,2,1505.050,18060.601,5868190.197,1
3709,2022,2,1,1,83,2,1,3,1,2,437.418,5249.012,1421169.963,1
3710,2022,2,1,1,83,2,1,3,1,4,391.150,30900.815,610584.449,1
3711,2022,2,1,1,83,2,1,3,2,3,391.150,5867.243,586724.326,1
3712,2022,2,1,1,83,2,1,5,1,4,585.120,22234.546,0.0,1
3713,2022,2,1,1,83,4,1,2,1,3,1854.676,44377.138,1913976.034,3
3714,2022,2,1,1,83,4,1,2,2,4,1684.448,111694.819,3757715.088,2
3715,2022,2,1,1,83,4,1,3,1,3,1299.772,21662.346,194975.786,2
3716,2022,2,1,1,83,4,1,3,1,4,1930.212,65525.285,1704875.973,2
3717,2022,2,1,1,83,4,1,3,1,6,1335.651,245759.781,444771.778,1
3718,2022,2,1,1,83,4,1,3,2,2,1105.661,11732.257,181512.156,2
3719,2022,2,1,1,83,4,1,3,2,3,4122.161,79029.732,3941296.21,4
3720,2022,2,1,1,83,4,1,3,2,4,2586.921,96458.530,2799501.335,4
3721,2022,2,1,1,83,4,1,3,2,5,868.299,137191.207,868298.781,1
3722,2022,2,1,1,83,4,1,4,1,2,425.162,5527.100,42516.151,1
3723,2022,2,1,1,83,4,1,4,1,3,6269.328,111419.763,4439860.314,9
3724,2022,2,1,1,83,4,1,4,1,4,1971.845,78502.982,2540067.422,3
3725,2022,2,1,1,83,4,1,4,1,6,561.215,133008.040,1683646.074,1
3726,2022,2,1,1,83,4,1,4,2,3,5146.923,99644.003,2876640.52,5
3727,2022,2,1,1,83,4,1,4,2,4,2122.104,64699.746,16593041.212,2
3728,2022,2,1,1,83,4,1,5,1,3,868.299,21707.470,2604896.344,1
3729,2022,2,1,1,83,4,1,5,1,4,561.215,15714.030,196425.375,1
3730,2022,2,1,1,83,4,1,5,1,5,2771.808,364164.231,11692585.815,2
3731,2022,2,1,1,83,4,1,5,2,2,425.162,4676.777,488510.574,1
3732,2022,2,1,1,83,4,1,5,2,3,1031.188,26810.893,515594.09,1
3733,2022,2,1,1,83,4,1,5,2,4,868.299,68595.604,868298.781,1
3734,2022,2,1,1,83,4,1,6,2,2,425.162,4676.777,127548.453,1
3735,2022,2,1,1,83,4,1,6,2,3,402.425,10463.056,402425.234,1
3736,2022,2,1,1,83,4,1,7,1,3,868.299,14761.079,145005.896,1
3737,2022,2,1,1,83,4,1,7,1,5,561.215,52193.028,1500689.867,1
3738,2022,2,1,1,83,4,1,7,2,2,868.299,10419.585,86829.878,1
3739,2022,2,1,1,83,4,1,9,0,3,528.268,8452.282,282094.895,1
3740,2022,2,1,1,83,4,1,9,1,4,1031.188,29904.457,1963382.293,1
3741,2022,2,1,1,83,5,1,3,2,5,1427.559,243474.837,4300806.259,2
3742,2022,2,1,1,83,5,1,5,2,5,577.394,79680.308,3429140.201,1
3743,2022,2,1,1,83,5,2,5,2,4,922.482,28596.934,1261032.529,1
3744,2022,2,1,1,84,1,1,2,2,3,425.162,5952.261,1264430.327,1
3745,2022,2,1,1,84,1,1,3,1,2,2719.111,28623.965,5630053.228,6
3746,2022,2,1,1,84,1,1,3,1,3,391.150,5867.243,488936.939,1
3747,2022,2,1,1,84,1,1,3,2,2,425.162,3401.292,758488.132,1
3748,2022,2,1,1,84,1,1,3,2,3,425.162,5952.261,0.0,1
3749,2022,2,1,1,84,1,1,4,1,2,1669.778,15464.328,3179271.427,4
3750,2022,2,1,1,84,1,1,4,1,3,425.162,8078.069,1685765.383,1
3751,2022,2,1,1,84,1,1,4,2,2,850.323,8503.230,1856680.309,2
3752,2022,2,1,1,84,1,1,4,2,3,1028.059,16448.945,8525179.648,2
3753,2022,2,1,1,84,1,1,5,1,2,1700.646,12329.684,4286903.494,4
3754,2022,2,1,1,84,1,1,5,1,3,939.191,14601.895,1400075.367,2
3755,2022,2,1,1,84,1,1,5,1,4,338.151,9806.377,1183528.222,1
3756,2022,2,1,1,84,1,1,5,2,2,1654.810,14864.451,3278584.193,2
3757,2022,2,1,1,84,1,1,5,2,3,1030.347,14938.887,2846870.814,2
3758,2022,2,1,1,84,1,1,6,1,2,939.191,9480.778,7011024.393,2
3759,2022,2,1,1,84,1,1,6,1,3,905.179,13063.657,1218098.715,2
3760,2022,2,1,1,84,1,1,6,2,4,514.030,14906.856,668238.381,1
3761,2022,2,1,1,84,1,1,7,1,4,425.162,14880.653,866479.155,1
3762,2022,2,1,1,84,1,1,7,2,3,425.162,7227.746,467677.66,1
3763,2022,2,1,1,84,1,1,7,2,4,514.030,22617.299,10280590.471,1
3764,2022,2,1,1,84,1,1,9,0,2,516.317,4130.539,921110.255,1
3765,2022,2,1,1,84,1,2,2,1,2,514.030,4112.236,1477320.851,1
3766,2022,2,1,1,84,1,2,2,2,2,514.030,4626.266,1190492.377,1
3767,2022,2,1,1,84,1,2,3,1,2,1453.221,14532.206,4404117.647,3
3768,2022,2,1,1,84,1,2,3,1,3,1869.910,26178.743,6533466.336,1
3769,2022,2,1,1,84,1,2,3,2,2,425.162,3826.454,652622.916,1
3770,2022,2,1,1,84,1,2,4,1,2,1169.504,8964.885,1138042.463,3
3771,2022,2,1,1,84,1,2,4,1,3,1364.353,23530.287,4763255.891,3
3772,2022,2,1,1,84,1,2,4,2,2,514.030,4112.236,917028.67,1
3773,2022,2,1,1,84,1,2,5,1,2,1028.059,10280.590,2696084.851,2
3774,2022,2,1,1,84,1,2,5,1,3,905.179,12672.507,1661124.249,2
3775,2022,2,1,1,84,1,2,5,2,2,939.191,8116.426,1837920.695,2
3776,2022,2,1,1,84,1,2,6,2,2,1844.370,17415.642,3389603.85,4
3777,2022,2,1,1,84,1,2,6,2,3,425.162,6377.423,1368594.897,1
3778,2022,2,1,1,84,1,2,7,1,2,1335.651,10685.208,840124.469,1
3779,2022,2,1,1,84,1,2,7,1,3,514.030,7710.443,1630501.649,1
3780,2022,2,1,1,84,1,2,7,2,3,425.162,5952.261,996153.415,1
3781,2022,2,1,1,84,2,1,5,1,2,425.162,2125.808,10629.038,1
3782,2022,2,1,1,84,4,1,2,2,2,391.150,4693.795,117344.865,1
3783,2022,2,1,1,84,4,1,3,2,2,516.317,4646.857,1161714.166,1
3784,2022,2,1,1,84,4,1,5,2,3,516.317,9810.031,2047198.52,1
3785,2022,2,1,1,84,4,1,7,2,2,516.317,5163.174,1126088.265,1
3786,2022,2,1,1,85,1,1,3,2,2,2700.004,21600.028,3457096.493,4
3787,2022,2,1,1,85,1,1,4,1,2,1028.059,7196.413,1636670.003,1
3788,2022,2,1,1,85,1,1,4,2,2,391.150,5084.944,515926.258,1
3789,2022,2,1,1,85,1,1,6,1,3,1028.059,15934.915,736604.307,2
3790,2022,2,1,1,85,1,1,6,2,2,1028.059,13364.768,1356009.883,1
3791,2022,2,1,1,85,1,1,9,1,3,514.030,7710.443,775156.522,1
3792,2022,2,1,1,85,1,2,1,1,3,1085.470,15196.581,739205.121,1
3793,2022,2,1,1,85,1,2,2,2,2,1028.059,11308.650,1203857.144,1
3794,2022,2,1,1,85,1,2,3,1,2,2113.529,20222.054,1814425.366,2
3795,2022,2,1,1,85,1,2,3,2,2,2363.710,17574.029,2574870.876,2
3796,2022,2,1,1,85,1,2,3,2,3,2684.970,37589.575,2689589.276,3
3797,2022,2,1,1,85,1,2,4,1,2,3096.463,25196.869,3462419.859,3
3798,2022,2,1,1,85,1,2,4,1,3,391.150,6258.393,648917.105,1
3799,2022,2,1,1,85,1,2,4,2,2,4227.058,39643.024,3791322.809,6
3800,2022,2,1,1,85,1,2,4,2,3,391.150,5867.243,406795.533,1
3801,2022,2,1,1,85,1,2,5,1,2,1028.059,9766.561,1435170.43,2
3802,2022,2,1,1,85,1,2,5,1,3,514.030,7196.413,502206.845,1
3803,2022,2,1,1,85,1,2,5,2,2,3084.177,28271.624,4349717.828,5
3804,2022,2,1,1,85,1,2,5,2,3,1542.089,22617.299,2069996.891,3
3805,2022,2,1,1,85,1,2,6,1,2,1085.470,7598.291,349521.364,1
3806,2022,2,1,1,85,1,2,6,1,3,2570.148,37010.126,4316305.909,3
3807,2022,2,1,1,85,1,2,6,2,2,1028.059,8224.472,902635.843,1
3808,2022,2,1,1,85,1,2,6,2,3,1028.059,14392.827,946842.382,1
3809,2022,2,1,1,85,1,2,7,1,3,1419.209,20382.950,2126677.072,3
3810,2022,2,1,1,85,1,2,7,2,3,3713.029,60094.722,6856168.284,5
3811,2022,2,1,1,85,4,1,4,1,3,514.030,8224.472,848148.714,1
3812,2022,2,1,1,85,4,1,4,2,3,1028.059,14392.827,393746.615,1
3813,2022,2,1,1,85,4,1,5,1,3,939.191,17063.996,243536.26,2
3814,2022,2,1,1,85,4,1,5,2,2,425.162,3826.454,400502.141,1
3815,2022,2,1,1,85,4,1,5,9,3,514.030,7710.443,775156.522,1
3816,2022,2,1,1,85,4,1,6,1,2,514.030,3598.207,257014.762,1
3817,2022,2,1,1,85,4,1,6,1,4,939.191,59867.825,1352332.508,2
3818,2022,2,1,1,85,4,1,6,2,3,1869.910,31788.474,9349551.139,1
3819,2022,2,1,1,85,4,1,7,1,3,1028.059,21589.240,2131166.405,1
3820,2022,2,1,1,85,4,2,7,2,4,514.030,18505.063,193789.13,1
3821,2022,2,1,1,86,1,1,1,1,3,542.735,7598.291,1347068.362,1
3822,2022,2,1,1,86,1,1,2,1,1,1360.877,4082.631,1083258.09,1
3823,2022,2,1,1,86,1,1,2,1,2,1126.273,7883.912,1793026.888,1
3824,2022,2,1,1,86,1,1,3,1,2,514.030,3598.207,822447.238,1
3825,2022,2,1,1,86,1,1,3,1,3,577.394,11547.871,404175.474,1
3826,2022,2,1,1,86,1,1,3,2,2,5015.100,51127.695,9440983.86,4
3827,2022,2,1,1,86,1,1,5,1,2,5052.132,39301.863,16412734.538,3
3828,2022,2,1,1,86,1,1,5,2,2,2318.351,17261.089,3723342.26,2
3829,2022,2,1,1,86,1,1,5,2,3,3758.094,54997.250,3751527.174,3
3830,2022,2,1,1,86,1,1,6,1,2,4995.055,51120.787,6597404.637,4
3831,2022,2,1,1,86,1,1,6,1,3,1093.594,22965.482,3980683.544,1
3832,2022,2,1,1,86,1,1,6,2,2,1484.744,10784.357,2327726.58,2
3833,2022,2,1,1,86,1,1,7,1,3,1093.594,24059.076,2187188.761,1
3834,2022,2,1,1,86,1,1,9,0,3,542.735,9769.231,1706358.957,1
3835,2022,2,1,1,86,1,2,1,2,3,514.030,7710.443,435383.006,1
3836,2022,2,1,1,86,1,2,2,1,2,848.149,8481.487,1375697.214,1
3837,2022,2,1,1,86,1,2,2,1,3,433.191,8230.637,506400.744,1
3838,2022,2,1,1,86,1,2,2,2,2,848.149,6785.190,1125493.343,1
3839,2022,2,1,1,86,1,2,3,1,2,3604.067,43248.798,13353066.463,2
3840,2022,2,1,1,86,1,2,3,2,2,879.333,10522.981,2394382.93,2
3841,2022,2,1,1,86,1,2,4,1,2,1364.353,10489.659,1298728.252,3
3842,2022,2,1,1,86,1,2,4,1,3,1565.749,21920.480,3120536.965,1
3843,2022,2,1,1,86,1,2,4,2,2,2741.224,21580.982,3393718.072,3
3844,2022,2,1,1,86,1,2,4,2,3,2830.092,40649.351,4836062.624,3
3845,2022,2,1,1,86,1,2,5,1,2,1816.349,17529.746,3064678.093,3
3846,2022,2,1,1,86,1,2,5,2,2,3992.779,39842.850,8102100.732,5
3847,2022,2,1,1,86,1,2,6,1,2,8239.321,83424.400,19174925.999,5
3848,2022,2,1,1,86,1,2,6,1,3,2710.375,37945.255,5995350.239,2
3849,2022,2,1,1,86,1,2,6,2,2,5636.852,45816.264,9245513.773,5
3850,2022,2,1,1,86,1,2,6,2,3,1453.221,21284.279,2843383.179,3
3851,2022,2,1,1,86,1,2,7,1,2,514.030,5654.325,798801.88,1
3852,2022,2,1,1,86,1,2,7,1,3,1802.033,25228.466,3986097.573,1
3853,2022,2,1,1,86,1,2,7,2,2,2877.278,29333.997,8619231.172,3
3854,2022,2,1,1,86,1,2,7,2,3,1802.033,27030.499,4047366.704,1
3855,2022,2,1,1,86,2,1,4,1,2,2153.509,14014.650,5365839.696,2
3856,2022,2,1,1,86,2,1,4,2,2,1093.594,5467.972,1640391.57,1
3857,2022,2,1,1,86,2,2,5,2,3,454.171,7266.737,1929772.735,1
3858,2022,2,1,1,86,4,1,2,2,2,391.150,3911.496,312919.641,1
3859,2022,2,1,1,86,4,1,3,1,2,526.069,3682.483,1052137.858,1
3860,2022,2,1,1,86,4,1,3,2,3,425.162,9353.553,212580.754,1
3861,2022,2,1,1,86,4,1,4,2,2,1059.915,12718.978,848991.789,1
3862,2022,2,1,1,86,4,1,4,2,3,1355.673,22613.252,1132065.065,2
3863,2022,2,1,1,86,4,1,4,2,4,1802.033,52258.965,901016.63,1
3864,2022,2,1,1,86,4,1,5,1,2,1085.470,6512.820,1512059.814,1
3865,2022,2,1,1,86,4,1,5,1,3,1802.033,39644.732,1261423.283,1
3866,2022,2,1,1,86,4,1,5,2,3,796.009,11144.121,398004.316,1
3867,2022,2,1,1,86,4,1,6,2,3,528.268,11621.887,497628.074,1
3868,2022,2,1,1,86,4,1,6,2,6,1802.033,389239.184,20125107.458,1
3869,2022,2,1,1,86,4,1,7,1,2,398.537,4383.908,996342.668,1
3870,2022,2,1,1,86,4,1,7,2,5,1093.594,100610.683,5233942.704,1
3871,2022,2,1,1,90,1,1,3,2,3,2478.816,42381.722,749691.091,2
3872,2022,2,1,1,90,1,1,4,1,3,1093.594,15310.321,919712.874,1
3873,2022,2,1,1,90,1,1,5,2,4,425.162,17856.783,2550969.053,1
3874,2022,2,1,1,90,1,1,6,1,2,1697.447,11882.130,768406.77,2
3875,2022,2,1,1,90,1,1,6,1,3,425.162,6377.423,106290.377,1
3876,2022,2,1,1,90,1,1,7,1,3,1317.464,26349.285,1712703.518,1
3877,2022,2,1,1,90,1,1,7,1,4,514.030,15934.915,722211.481,1
3878,2022,2,1,1,90,1,2,7,1,2,791.045,5537.314,465134.405,1
3879,2022,2,1,1,90,2,1,3,1,1,1360.877,4082.631,54435.08,1
3880,2022,2,1,1,90,2,1,4,1,2,561.215,5612.154,1683646.074,1
3881,2022,2,1,1,90,2,1,4,2,2,516.317,5679.491,1169975.245,1
3882,2022,2,1,1,90,2,1,5,1,3,480.525,11532.612,1441576.448,1
3883,2022,2,1,1,90,2,1,6,1,3,1317.464,18444.499,526985.698,1
3884,2022,2,1,1,90,2,2,6,1,2,922.482,8302.336,1741645.511,1
3885,2022,2,1,1,90,4,1,1,2,3,1317.464,18444.499,1164638.392,1
3886,2022,2,1,1,90,4,1,2,1,3,514.030,8224.472,1156566.428,1
3887,2022,2,1,1,90,4,1,2,1,4,425.162,12329.684,0.0,1
3888,2022,2,1,1,90,4,1,2,2,3,561.215,10663.092,1122430.716,1
3889,2022,2,1,1,90,4,1,3,1,2,528.268,5282.676,1056535.188,1
3890,2022,2,1,1,90,4,1,3,1,3,425.162,8503.230,358411.152,1
3891,2022,2,1,1,90,4,1,3,2,3,7798.412,165196.029,7268039.65,9
3892,2022,2,1,1,90,4,1,3,2,4,930.136,30694.491,104175.241,1
3893,2022,2,1,1,90,4,1,4,1,3,2188.219,38050.051,1747454.862,2
3894,2022,2,1,1,90,4,1,4,2,3,4067.876,78334.187,1258500.879,5
3895,2022,2,1,1,90,4,1,4,2,4,1518.756,70713.094,3599654.272,2
3896,2022,2,1,1,90,4,1,5,1,3,1347.772,25641.505,1144801.007,3
3897,2022,2,1,1,90,4,1,5,2,3,3027.519,49638.647,1975000.384,3
3898,2022,2,1,1,90,4,1,5,2,4,1426.215,61327.227,2852429.144,1
3899,2022,2,1,1,90,4,1,6,1,2,1599.500,18737.377,1159570.465,2
3900,2022,2,1,1,90,4,1,6,1,3,3333.540,62257.834,5882912.522,3
3901,2022,2,1,1,90,4,1,6,1,4,922.482,27674.452,1844963.465,1
3902,2022,2,1,1,90,4,1,6,2,3,7022.874,139125.087,9547271.313,9
3903,2022,2,1,1,90,4,1,6,2,4,6325.159,187983.606,8395352.354,7
3904,2022,2,1,1,90,4,1,6,2,5,1090.858,111267.515,3272573.962,1
3905,2022,2,1,1,90,4,1,7,1,3,2315.841,45548.476,2889134.994,4
3906,2022,2,1,1,90,4,1,7,1,4,4560.200,295523.032,4770763.854,5
3907,2022,2,1,1,90,4,1,7,1,5,2070.793,249386.492,6793099.665,2
3908,2022,2,1,1,90,4,1,7,2,3,3243.953,65376.847,2552750.53,4
3909,2022,2,1,1,90,4,1,7,2,4,9950.986,562490.813,19555447.111,11
3910,2022,2,1,1,90,4,1,7,2,5,1355.298,123332.081,3600824.735,2
3911,2022,2,1,1,90,4,2,7,1,3,382.184,5732.767,360399.974,1
3912,2022,2,1,1,90,5,1,6,1,5,848.149,89903.764,0.0,1
3913,2022,2,1,1,91,4,1,3,1,3,433.191,7797.445,433191.398,1
3914,2022,2,1,1,91,4,1,4,2,3,1860.272,34415.035,2015604.893,2
3915,2022,2,1,1,91,4,1,5,2,3,433.191,10396.594,820031.317,1
3916,2022,2,1,1,91,4,1,5,2,5,1093.594,109359.438,3280783.141,1
3917,2022,2,1,1,91,4,1,6,1,3,1612.235,25795.754,2498963.688,1
3918,2022,2,1,1,91,4,1,7,2,3,922.482,12914.744,1383722.599,1
3919,2022,2,1,2,10,2,2,5,1,2,1287.415,12874.151,2171869.248,1
3920,2022,2,1,2,10,4,2,7,2,2,1287.415,11586.736,805921.843,1
3921,2022,2,1,2,11,1,1,2,2,2,1287.415,10299.321,181525.527,1
3922,2022,2,1,2,11,1,1,3,1,1,2574.830,5149.660,354039.148,2
3923,2022,2,1,2,11,1,1,4,1,1,1287.415,3862.245,514966.034,1
3924,2022,2,1,2,11,1,1,4,1,2,2574.830,11586.736,1118763.709,2
3925,2022,2,1,2,11,1,1,4,2,1,1287.415,3862.245,321853.771,1
3926,2022,2,1,2,11,1,1,4,2,2,1092.620,4370.481,123466.099,1
3927,2022,2,1,2,11,1,1,5,1,1,2574.830,7724.491,617959.241,2
3928,2022,2,1,2,11,1,1,5,1,2,808.237,4849.421,1077379.715,1
3929,2022,2,1,2,11,1,1,6,1,1,1287.415,3862.245,193112.263,1
3930,2022,2,1,2,11,1,1,6,1,2,1287.415,6437.075,2175731.494,1
3931,2022,2,1,2,11,1,1,7,1,1,1287.415,2574.830,193112.263,1
3932,2022,2,1,2,11,1,1,7,1,2,1287.415,7724.491,1287415.085,1
3933,2022,2,1,2,11,1,2,3,1,2,1287.415,5149.660,468619.091,1
3934,2022,2,1,2,11,1,2,3,2,1,2574.830,7724.491,1662052.875,2
3935,2022,2,1,2,11,1,2,4,1,2,1287.415,6437.075,463469.431,1
3936,2022,2,1,2,11,1,2,5,1,2,1287.415,7724.491,1319600.462,1
3937,2022,2,1,2,11,1,2,5,2,2,1287.415,6437.075,848406.541,1
3938,2022,2,1,2,11,2,1,4,1,1,2574.830,3862.245,1117476.294,2
3939,2022,2,1,2,11,2,1,5,1,1,2574.830,5149.660,3761826.878,2
3940,2022,2,1,2,11,2,1,6,1,2,1287.415,7724.491,0.0,1
3941,2022,2,1,2,11,4,1,3,2,2,1287.415,5149.660,323141.186,1
